Recency,Frequency,Monetary,Segment,R_Score,F_Score,M_Score,RFM_Score,Churn,CustomerID,Priority_Score,Priority_Level
263,1,320.62,Churn Likely,1,2,2,122,1,3746,108.01000000000002,High
239,1,185.04999999999998,Churn Likely,1,2,1,121,1,3747,45.024999999999984,Medium
87,7,2005.63,Regular,2,5,4,254,0,3748,987.5150000000001,High
49,3,731.9,Loyal,3,4,3,343,0,3749,357.04999999999995,High
70,1,1290.7,Regular,3,2,4,324,0,3750,631.65,High
41,3,1842.14,Loyal,3,4,4,344,0,3751,913.77,High
6,6,1429.64,VIP,5,5,4,554,0,3752,715.42,High
61,1,298.21,Regular,3,2,2,322,0,3753,137.205,High
248,1,336.96,Churn Likely,1,2,2,122,1,3754,119.18,High
65,1,108.38,Regular,3,2,1,321,0,3755,41.489999999999995,Medium
17,7,3204.1600000000003,VIP,4,5,5,455,0,3756,1600.78,High
84,1,842.5,Regular,2,2,3,223,0,3757,404.75,High
218,2,611.88,Churn Likely,1,3,3,133,1,3758,262.94,High
44,3,1320.95,Loyal,3,4,4,344,0,3759,652.575,High
142,4,195.73999999999998,At Risk,2,4,1,241,0,3760,70.66999999999999,High
182,1,161.38,Churn Likely,1,2,1,121,1,3761,44.589999999999996,Medium
170,1,135.75000000000003,At Risk,2,2,1,221,0,3762,34.17500000000001,Low
9,8,1660.8799999999999,VIP,5,5,4,554,0,3763,831.04,High
211,1,612.78,Churn Likely,1,2,3,123,1,3764,264.49,High
189,1,232.21,Churn Likely,1,2,1,121,1,3765,78.60499999999999,High
7,2,423.36,Regular,5,3,2,532,0,3766,210.88,High
58,4,1309.14,Loyal,3,4,4,344,0,3767,644.1700000000001,High
56,2,854.66,Regular,3,3,3,333,0,3768,416.73,High
72,4,684.4200000000001,Regular,2,4,3,243,0,3769,329.01000000000005,High
51,1,307.78,Regular,3,2,2,322,0,3770,143.99,High
316,1,249.0,Churn Likely,1,2,1,121,1,3771,61.599999999999994,Medium
366,1,289.35,Lost,1,2,2,122,1,3772,71.77500000000002,High
28,4,6287.77,Loyal,4,4,5,445,0,3773,3139.485,High
38,1,656.25,Regular,3,2,3,323,0,3774,320.825,High
17,5,1880.22,VIP,4,4,4,444,0,3775,938.21,High
51,6,3506.54,Loyal,3,5,5,355,0,3776,1744.87,High
3,33,14589.04,VIP,5,5,5,555,0,3777,7303.82,High
21,2,618.09,Regular,4,3,3,433,0,3778,305.44500000000005,High
262,1,517.55,Churn Likely,1,2,3,123,1,3779,206.67499999999998,High
59,3,709.38,Loyal,3,4,3,343,0,3780,343.78999999999996,High
18,3,635.41,Loyal,4,4,3,443,0,3781,315.00499999999994,High
65,2,725.18,Regular,3,3,3,333,0,3782,350.19,High
87,1,620.4,Regular,2,2,3,223,0,3783,293.1,High
249,1,535.34,Churn Likely,1,2,3,123,1,3784,218.17000000000002,High
2,6,2424.94,VIP,5,5,5,555,0,3785,1213.87,High
246,1,175.2,Churn Likely,1,2,1,121,1,3786,38.69999999999999,Low
8,11,3799.4900000000002,VIP,5,5,5,555,0,3787,1901.4450000000002,High
156,3,734.13,At Risk,2,4,3,243,0,3788,336.765,High
133,1,375.0,At Risk,2,2,2,222,0,3789,161.20000000000002,High
295,1,76.32000000000001,Churn Likely,1,2,1,121,1,3790,-20.54,Low
4,2,280.52,Regular,5,3,2,532,0,3791,140.05999999999997,High
42,5,2053.02,Loyal,3,4,4,344,0,3792,1019.61,High
268,1,1829.04,Churn Likely,1,2,4,124,1,3793,861.2199999999999,High
49,5,1824.23,Loyal,3,4,4,344,0,3794,903.815,High
8,9,3092.04,VIP,5,5,5,555,0,3795,1547.1200000000001,High
15,3,656.69,Loyal,4,4,3,443,0,3796,326.245,High
281,1,348.2,Churn Likely,1,2,2,122,1,3797,118.2,High
64,2,1025.44,Regular,3,3,4,334,0,3798,500.52000000000004,High
1,19,5533.67,VIP,5,5,5,555,0,3799,2772.335,High
251,1,37.4,Churn Likely,1,2,1,121,1,3800,-31.200000000000003,Low
231,2,856.6,Churn Likely,1,3,3,133,1,3801,382.70000000000005,High
16,3,822.48,Loyal,4,4,3,443,0,3802,408.94,High
10,27,3787.6,VIP,5,5,5,555,0,3803,1899.8999999999999,High
7,4,1822.97,Loyal,5,4,4,544,0,3804,911.2850000000001,High
50,6,1885.05,Loyal,3,5,4,354,0,3805,934.3249999999999,High
58,1,73.2,Regular,3,2,1,321,0,3806,25.299999999999997,Low
94,5,1140.21,Regular,2,4,4,244,0,3807,552.8050000000001,High
15,6,1418.32,VIP,4,5,4,454,0,3808,707.9599999999999,High
125,3,1009.5500000000001,At Risk,2,4,4,244,0,3809,480.675,High
93,4,1037.59,Regular,2,4,4,244,0,3810,501.395,High
49,1,331.95,Regular,3,2,2,322,0,3811,156.475,High
137,1,197.9,At Risk,2,2,1,221,0,3812,71.85,High
60,1,215.83,Regular,3,2,1,321,0,3813,96.215,High
99,8,10254.18,Regular,2,5,5,255,0,3814,5109.69,High
72,1,305.54,Regular,2,2,2,222,0,3815,138.67000000000002,High
71,4,6617.65,Regular,3,4,5,345,0,3816,3295.825,High
66,1,338.71000000000004,Regular,3,2,2,322,0,3817,156.45500000000004,High
63,6,1158.79,Regular,3,5,4,354,0,3818,568.5949999999999,High
16,2,529.41,Regular,4,3,3,433,0,3819,262.105,High
22,12,4006.94,VIP,4,5,5,455,0,3820,2002.6699999999998,High
31,15,6911.4400000000005,Loyal,4,5,5,455,0,3821,3454.0200000000004,High
44,4,981.86,Loyal,3,4,4,344,0,3822,483.33,High
15,2,215.48,Regular,4,3,1,431,0,3823,105.33999999999999,High
39,1,215.08,Regular,3,2,1,321,0,3824,100.04,High
2,13,5180.52,VIP,5,5,5,555,0,3825,2593.76,High
236,1,314.45,Churn Likely,1,2,2,122,1,3826,110.325,High
74,1,400.68100000000004,Regular,2,2,2,222,0,3827,185.84050000000002,High
3,2,1068.8700000000001,Regular,5,3,4,534,0,3828,534.4350000000001,High
2,4,1863.47,Loyal,5,4,4,544,0,3829,932.5350000000001,High
360,1,365.27,Churn Likely,1,2,2,122,1,3830,110.935,High
58,4,592.9,Loyal,3,4,3,343,0,3831,286.04999999999995,High
22,1,384.18,Regular,4,2,2,422,0,3832,187.99,High
30,4,757.63,Loyal,4,4,3,443,0,3833,374.015,High
54,4,537.0600000000001,Loyal,3,4,3,343,0,3834,258.93,High
24,1,394.38,Regular,4,2,2,422,0,3835,192.69,High
44,2,664.26,Regular,3,3,3,333,0,3836,323.93,High
88,5,2262.62,Regular,2,4,5,245,0,3837,1115.21,High
1,18,21086.3,VIP,5,5,5,555,0,3838,10548.349999999999,High
88,1,547.02,Regular,2,2,3,223,0,3839,256.21,High
18,2,690.34,Regular,4,3,3,433,0,3840,342.17,High
78,1,159.0,Regular,2,2,1,221,0,3841,64.19999999999999,Medium
170,3,1062.75,At Risk,2,4,4,244,0,3842,498.275,High
80,1,242.35,Regular,2,2,1,221,0,3843,105.475,High
266,1,914.9300000000001,Churn Likely,1,2,3,123,1,3844,404.56500000000005,High
234,2,304.25,Churn Likely,1,3,2,132,1,3845,105.92499999999998,High
29,7,3084.68,VIP,4,5,5,455,0,3846,1538.6399999999999,High
36,3,860.86,Loyal,3,4,3,343,0,3847,424.13,High
317,1,773.5500000000001,Churn Likely,1,2,3,123,1,3848,323.67500000000007,High
56,4,1295.3,Loyal,3,4,4,344,0,3849,637.65,High
44,5,1096.32,Loyal,3,4,4,344,0,3850,540.86,High
202,3,255.12,Churn Likely,1,4,2,142,1,3851,88.06,High
224,1,314.22,Churn Likely,1,2,2,122,1,3852,112.61000000000001,High
86,2,1010.6,Regular,2,3,4,234,0,3853,488.70000000000005,High
189,2,542.03,Churn Likely,1,3,3,133,1,3854,233.815,High
43,4,990.88,Loyal,3,4,4,344,0,3855,488.03999999999996,High
70,3,536.6800000000001,Regular,3,4,3,343,0,3856,255.24,High
40,5,867.31,Loyal,3,4,3,343,0,3857,427.155,High
77,1,432.2,Regular,2,2,2,222,0,3858,201.0,High
56,2,414.2,Regular,3,3,2,332,0,3859,196.5,High
23,2,3718.8,Regular,4,3,5,435,0,3860,1855.4,High
9,13,2590.31,VIP,5,5,5,555,0,3861,1297.255,High
7,7,3579.86,VIP,5,5,5,555,0,3862,1790.6299999999999,High
33,2,409.1,Regular,3,3,2,332,0,3863,198.55,High
211,2,1522.75,Churn Likely,1,3,4,134,1,3864,719.775,High
23,3,1413.66,Loyal,4,4,4,444,0,3865,703.13,High
169,1,114.56,At Risk,2,2,1,221,0,3866,23.779999999999994,Low
61,1,152.94,Regular,3,2,1,321,0,3867,64.57,Medium
52,5,1800.07,Loyal,3,4,4,344,0,3868,891.135,High
260,2,389.44,Churn Likely,1,3,2,132,1,3869,143.32,High
66,2,3683.86,Regular,3,3,5,335,0,3870,1829.33,High
16,8,2619.91,VIP,4,5,5,455,0,3871,1309.155,High
266,1,752.4300000000001,Churn Likely,1,2,3,123,1,3872,323.31500000000005,High
176,1,46.95,At Risk,2,2,1,221,0,3873,-11.425,Low
44,5,5203.51,Loyal,3,4,5,345,0,3874,2594.455,High
50,1,1035.45,Regular,3,2,4,324,0,3875,508.025,High
16,4,728.54,Loyal,4,4,3,443,0,3876,362.27,High
8,9,5447.0,VIP,5,5,5,555,0,3877,2724.6,High
73,7,861.89,Regular,2,5,3,253,0,3878,418.445,High
70,2,667.65,Regular,3,3,3,333,0,3879,320.425,High
352,1,1141.24,Churn Likely,1,2,4,124,1,3880,500.52,High
2,5,1404.64,VIP,5,4,4,544,0,3881,703.4200000000001,High
116,1,411.7,Regular,2,2,2,222,0,3882,182.95,High
372,1,351.75,Lost,1,2,2,122,1,3883,101.775,High
196,1,559.87,Churn Likely,1,2,3,123,1,3884,241.03500000000003,High
176,1,810.6000000000001,At Risk,2,2,3,223,0,3885,370.4000000000001,High
99,1,566.38,Regular,2,2,3,223,0,3886,263.69,High
20,3,1502.78,Loyal,4,4,4,444,0,3887,748.29,High
71,1,2062.06,Regular,3,2,5,325,0,3888,1017.1299999999999,High
339,1,168.3,Churn Likely,1,2,1,121,1,3889,16.650000000000006,Low
5,5,1570.81,VIP,5,4,4,544,0,3890,785.905,High
30,2,812.68,Regular,4,3,3,433,0,3891,400.94,High
169,1,142.5,At Risk,2,2,1,221,0,3892,37.74999999999999,Low
121,1,302.25,At Risk,2,2,2,222,0,3893,127.22500000000001,High
21,10,2248.9900000000002,VIP,4,5,5,455,0,3894,1123.295,High
9,4,1328.55,Loyal,5,4,4,544,0,3895,663.6750000000001,High
268,1,301.9,Churn Likely,1,2,2,122,1,3896,97.65,High
22,3,598.2,Loyal,4,4,3,443,0,3897,295.6,High
126,1,233.22,At Risk,2,2,1,221,0,3898,91.71,High
25,3,5360.63,Loyal,4,4,5,445,0,3899,2676.215,High
138,1,361.21999999999997,At Risk,2,2,2,222,0,3900,153.31,High
213,6,632.27,Churn Likely,1,5,3,153,1,3901,275.335,High
37,4,2560.0,Loyal,3,4,5,345,0,3902,1273.8,High
105,2,706.57,Regular,2,3,3,233,0,3903,332.88500000000005,High
17,2,616.26,Regular,4,3,3,433,0,3904,305.33000000000004,High
2,2,274.15000000000003,Regular,5,3,2,532,0,3905,137.275,High
330,1,226.37,Churn Likely,1,2,1,121,1,3906,47.485,Medium
63,8,2938.91,Regular,3,5,5,355,0,3907,1459.255,High
119,3,1341.65,Regular,2,4,4,244,0,3908,647.9250000000001,High
34,1,328.15,Regular,3,2,2,322,0,3909,157.575,High
217,1,404.40000000000003,Churn Likely,1,2,2,122,1,3910,159.10000000000002,High
171,2,1038.46,At Risk,2,3,4,234,0,3911,485.63000000000005,High
71,5,373.65000000000003,Regular,3,4,2,342,0,3912,174.12500000000003,High
0,2,326.75,Regular,5,3,2,532,0,3913,163.975,High
195,1,207.50000000000003,Churn Likely,1,2,1,121,1,3914,65.05000000000001,Medium
127,3,408.59000000000003,At Risk,2,4,2,242,0,3915,179.79500000000002,High
46,3,594.24,Loyal,3,4,3,343,0,3916,288.82,High
5,14,3039.2200000000003,VIP,5,5,5,555,0,3917,1522.8100000000002,High
13,6,3820.27,VIP,4,5,5,455,0,3918,1909.335,High
17,3,251.91,Loyal,4,4,2,442,0,3919,123.455,High
27,7,1582.8,VIP,4,5,4,454,0,3920,788.1,High
7,22,26626.8,VIP,5,5,5,555,0,3921,13318.6,High
36,1,151.05,Regular,3,2,1,321,0,3922,68.625,Medium
156,1,214.79999999999998,At Risk,2,2,1,221,0,3923,76.49999999999999,High
283,1,94.05,Churn Likely,1,2,1,121,1,3924,-9.275000000000006,Low
106,1,534.31,Regular,2,2,3,223,0,3925,246.255,High
24,4,1971.87,Loyal,4,4,4,444,0,3926,982.335,High
74,4,322.41,Regular,2,4,2,242,0,3927,147.605,High
15,2,328.58,Regular,4,3,2,432,0,3928,161.89,High
157,1,101.10000000000001,At Risk,2,2,1,221,0,3929,19.45,Low
43,1,565.46,Regular,3,2,3,323,0,3930,274.43,High
10,2,847.45,Regular,5,3,3,533,0,3931,422.32500000000005,High
31,7,1415.65,Loyal,4,5,4,454,0,3932,703.725,High
290,1,53.5,Churn Likely,1,2,1,121,1,3933,-30.95,Low
20,4,1116.47,Loyal,4,4,4,444,0,3934,555.4350000000001,High
332,1,153.9,Churn Likely,1,2,1,121,1,3935,10.849999999999994,Low
17,2,494.44,Regular,4,3,3,433,0,3936,244.42,High
3,23,6675.71,VIP,5,5,5,555,0,3937,3344.155,High
62,2,395.8,Regular,3,3,2,332,0,3938,186.1,High
197,3,211.77,Churn Likely,1,4,1,141,1,3939,67.385,Medium
32,3,658.88,Loyal,4,4,3,443,0,3940,323.94,High
0,4,2027.5,Loyal,5,4,4,544,0,3941,1014.95,High
6,9,1750.92,VIP,5,5,4,554,0,3942,876.96,High
4,6,3450.41,VIP,5,5,5,555,0,3943,1726.205,High
9,4,891.21,Loyal,5,4,3,543,0,3944,445.005,High
31,5,709.99,Loyal,4,4,3,443,0,3945,350.295,High
52,1,109.36000000000001,Regular,3,2,1,321,0,3946,44.580000000000005,Medium
11,2,705.79,Regular,5,3,3,533,0,3947,351.295,High
17,9,1540.42,VIP,4,5,4,454,0,3948,769.5100000000001,High
18,1,327.3,Regular,4,2,2,422,0,3949,160.35000000000002,High
36,2,800.67,Regular,3,3,3,333,0,3950,393.735,High
1,2,479.91,Regular,5,3,2,532,0,3951,240.35500000000002,High
17,3,1545.41,Loyal,4,4,4,444,0,3952,770.205,High
81,4,1301.91,Regular,2,4,4,244,0,3953,635.955,High
32,2,355.73,Regular,4,3,2,432,0,3954,172.065,High
65,2,466.73,Regular,3,3,2,332,0,3955,220.965,High
8,2,974.96,Regular,5,3,4,534,0,3956,486.48,High
266,1,676.2,Churn Likely,1,2,3,123,1,3957,285.20000000000005,High
246,3,362.95,Churn Likely,1,4,2,142,1,3958,133.175,High
3,4,2157.4,Loyal,5,4,5,545,0,3959,1079.3000000000002,High
60,1,1743.1499999999999,Regular,3,2,4,324,0,3960,859.8749999999999,High
74,2,643.76,Regular,2,3,3,233,0,3961,307.68,High
89,2,584.5,Regular,2,3,3,233,0,3962,275.05,High
59,3,554.86,Loyal,3,4,3,343,0,3963,266.53,High
28,2,302.57,Regular,4,3,2,432,0,3964,146.285,High
322,1,94.36,Churn Likely,1,2,1,121,1,3965,-16.92000000000001,Low
52,4,1382.07,Loyal,3,4,4,344,0,3966,681.835,High
269,1,217.89,Churn Likely,1,2,1,121,1,3967,55.444999999999986,Medium
1,13,3040.96,VIP,5,5,5,555,0,3968,1524.18,High
56,5,1555.34,Loyal,3,4,4,344,0,3969,767.9699999999999,High
60,5,1482.06,Loyal,3,4,4,344,0,3970,730.53,High
153,2,1705.8,At Risk,2,3,4,234,0,3971,822.9,High
18,2,408.02,Regular,4,3,2,432,0,3972,201.01,High
94,1,303.93,Regular,2,2,2,222,0,3973,133.465,High
0,12,4098.32,VIP,5,5,5,555,0,3974,2052.7599999999998,High
264,2,293.45,Churn Likely,1,3,2,132,1,3975,94.52499999999998,High
311,1,177.5,Churn Likely,1,2,1,121,1,3976,26.849999999999994,Low
69,1,443.05,Regular,3,2,2,322,0,3977,208.025,High
301,2,167.25,Churn Likely,1,3,1,131,1,3978,24.02499999999999,Low
18,1,154.35,Regular,4,2,1,421,0,3979,73.875,High
12,10,2079.68,VIP,5,5,5,555,0,3980,1040.4399999999998,High
35,5,2022.98,Loyal,3,4,4,344,0,3981,1005.99,High
18,2,211.7,Regular,4,3,1,431,0,3982,102.85,High
53,1,135.99,Regular,3,2,1,321,0,3983,57.695,Medium
56,1,262.2,Regular,3,2,2,322,0,3984,120.2,High
21,2,126.25,Regular,4,3,1,431,0,3985,59.525,Medium
43,1,200.27,Regular,3,2,1,321,0,3986,91.83500000000001,High
26,3,1051.4,Loyal,4,4,4,444,0,3987,521.4,High
44,3,631.12,Loyal,3,4,3,343,0,3988,307.65999999999997,High
112,6,958.71,Regular,2,5,4,254,0,3989,458.75500000000005,High
16,51,34684.4,VIP,4,5,5,455,0,3990,17354.3,High
24,1,346.12,Regular,4,2,2,422,0,3991,168.56,High
190,1,133.56,Churn Likely,1,2,1,121,1,3992,29.08,Low
301,1,302.7,Churn Likely,1,2,2,122,1,3993,91.45,High
1,10,1863.76,VIP,5,5,4,554,0,3994,934.68,High
262,2,241.06,Churn Likely,1,3,1,131,1,3995,68.72999999999999,Medium
105,1,284.55,Regular,2,2,2,222,0,3996,121.57500000000002,High
56,1,300.85,Regular,3,2,2,322,0,3997,139.52500000000003,High
212,3,623.28,Churn Likely,1,4,3,143,1,3998,270.14,High
63,1,287.4,Regular,3,2,2,322,0,3999,131.4,High
27,1,184.26,Regular,4,2,1,421,0,4000,87.02999999999999,High
28,7,1511.8,VIP,4,5,4,454,0,4001,752.4,High
5,5,798.35,VIP,5,4,3,543,0,4002,399.675,High
7,5,3640.67,VIP,5,4,5,545,0,4003,1820.435,High
66,2,381.2,Regular,3,3,2,332,0,4004,178.0,High
1,3,609.3,Loyal,5,4,3,543,0,4005,305.34999999999997,High
45,4,654.67,Loyal,3,4,3,343,0,4006,319.53499999999997,High
33,1,230.51,Regular,3,2,1,321,0,4007,108.955,High
0,2,168472.5,Regular,5,3,5,535,0,4008,84236.85,High
135,1,255.91,At Risk,2,2,2,222,0,4009,101.255,High
197,1,182.99,Churn Likely,1,2,1,121,1,4010,52.394999999999996,Medium
197,2,707.69,Churn Likely,1,3,3,133,1,4011,315.0450000000001,High
149,1,311.92,At Risk,2,2,2,222,0,4012,126.46000000000002,High
87,1,266.97,Regular,2,2,2,222,0,4013,116.38500000000002,High
44,2,6.9,Regular,3,3,1,331,0,4014,-4.750000000000001,Low
63,7,1841.18,Regular,3,5,4,354,0,4015,910.09,High
98,5,2158.18,Regular,2,4,5,245,0,4016,1060.99,High
217,1,208.36,Churn Likely,1,2,1,121,1,4017,61.08,Medium
2,18,3482.7400000000002,VIP,5,5,5,555,0,4018,1746.3700000000001,High
27,3,811.23,Loyal,4,4,3,443,0,4019,401.115,High
177,1,142.92,At Risk,2,2,1,221,0,4020,36.35999999999999,Low
73,3,136.0,Regular,2,4,1,241,0,4021,54.300000000000004,Medium
20,4,1422.4,Loyal,4,4,4,444,0,4022,708.4000000000001,High
19,3,1298.66,Loyal,4,4,4,444,0,4023,646.4300000000001,High
33,7,1595.96,Loyal,3,5,4,354,0,4024,793.48,High
73,1,74.9,Regular,2,2,1,221,0,4025,23.15,Low
23,4,625.42,Loyal,4,4,3,443,0,4026,309.30999999999995,High
51,4,752.77,Loyal,3,4,3,343,0,4027,367.385,High
274,1,223.95000000000002,Churn Likely,1,2,1,121,1,4028,57.475,Medium
164,3,316.11,At Risk,2,4,2,242,0,4029,126.155,High
6,7,1810.65,VIP,5,5,4,554,0,4030,906.225,High
87,4,544.3,Regular,2,4,3,243,0,4031,255.94999999999996,High
63,7,2494.46,Regular,3,5,5,355,0,4032,1236.73,High
24,3,331.0,Loyal,4,4,2,442,0,4033,161.6,High
9,2,300.83,Regular,5,3,2,532,0,4034,149.21499999999997,High
75,1,769.29,Regular,2,2,3,223,0,4035,369.945,High
15,1,220.62,Regular,4,2,1,421,0,4036,107.61,High
191,1,139.35,Churn Likely,1,2,1,121,1,4037,31.77499999999999,Low
173,2,404.3,At Risk,2,3,2,232,0,4038,168.15,High
76,1,363.65,Regular,2,2,2,222,0,4039,166.925,High
32,3,498.8,Loyal,4,4,3,443,0,4040,243.9,High
46,1,731.5,Regular,3,2,3,323,0,4041,356.85,High
79,4,1351.63,Regular,2,4,4,244,0,4042,661.2150000000001,High
296,1,826.53,Churn Likely,1,2,3,123,1,4043,354.365,High
2,3,648.26,Loyal,5,4,3,543,0,4044,324.63,High
8,3,1599.52,Loyal,5,4,4,544,0,4045,799.06,High
49,6,2965.69,Loyal,3,5,5,355,0,4046,1474.845,High
160,2,100.97,At Risk,2,3,1,231,0,4047,19.085,Low
359,2,365.45,Churn Likely,1,3,2,132,1,4048,111.52499999999999,High
4,6,400.86,VIP,5,5,2,552,0,4049,201.43,High
106,4,1431.93,Regular,2,4,4,244,0,4050,695.965,High
24,1,465.88,Regular,4,2,2,422,0,4051,228.44,High
31,1,777.6,Regular,4,2,3,423,0,4052,382.90000000000003,High
19,2,90.30000000000001,Regular,4,3,1,431,0,4053,41.95000000000001,Medium
296,1,363.7,Churn Likely,1,2,2,122,1,4054,122.95,High
371,1,248.1,Lost,1,2,1,121,1,4055,50.14999999999999,Medium
21,3,918.33,Loyal,4,4,3,443,0,4056,455.865,High
4,4,874.59,Loyal,5,4,3,543,0,4057,437.695,High
51,5,1624.14,Loyal,3,4,4,344,0,4058,803.37,High
29,1,101.69999999999999,Regular,4,2,1,421,0,4059,45.349999999999994,Medium
276,1,162.7,Churn Likely,1,2,1,121,1,4060,26.44999999999999,Low
60,2,484.32,Regular,3,3,2,332,0,4061,230.76,High
24,2,215.07999999999998,Regular,4,3,1,431,0,4062,103.33999999999999,High
185,3,1046.57,Churn Likely,1,4,4,144,1,4063,487.18499999999995,High
1,21,9418.470000000001,VIP,5,5,5,555,0,4064,4715.335000000001,High
1,26,13027.45,VIP,5,5,5,555,0,4065,6521.325000000001,High
171,1,290.36,At Risk,2,2,2,222,0,4066,111.28000000000002,High
80,1,228.06,Regular,2,2,1,221,0,4067,98.33,High
3,1,244.41,Regular,5,2,1,521,0,4068,121.905,High
189,1,455.25,Churn Likely,1,2,2,122,1,4069,190.125,High
21,7,1244.59,VIP,4,5,4,454,0,4070,620.1949999999999,High
17,3,6748.8,Loyal,4,4,5,445,0,4071,3371.9,High
18,3,1082.81,Loyal,4,4,4,444,0,4072,538.7049999999999,High
4,1,593.75,Regular,5,2,3,523,0,4073,296.375,High
109,1,548.12,Regular,2,2,3,223,0,4074,252.56,High
2,4,1388.81,Loyal,5,4,4,544,0,4075,695.205,High
53,1,119.62,Regular,3,2,1,321,0,4076,49.51,Medium
164,1,339.3,At Risk,2,2,2,222,0,4077,137.15,High
290,2,787.15,Churn Likely,1,3,3,133,1,4078,336.175,High
9,10,4034.9,VIP,5,5,5,555,0,4079,2018.65,High
108,5,2298.97,Regular,2,4,5,245,0,4080,1129.385,High
95,3,922.12,Regular,2,4,3,243,0,4081,442.96,High
242,2,379.73,Churn Likely,1,3,2,132,1,4082,142.065,High
162,12,5719.82,At Risk,2,5,5,255,0,4083,2831.1099999999997,High
41,3,837.1,Loyal,3,4,3,343,0,4084,411.25,High
34,2,285.89,Regular,3,3,2,332,0,4085,136.74499999999998,High
66,7,3313.79,Regular,3,5,5,355,0,4086,1645.7949999999998,High
23,2,281.85,Regular,4,3,2,432,0,4087,136.925,High
0,20,8338.49,VIP,5,5,5,555,0,4088,4175.245,High
26,2,841.41,Regular,4,3,3,433,0,4089,416.105,High
5,2,511.12,Regular,5,3,3,533,0,4090,255.16000000000003,High
53,1,1077.74,Regular,3,2,4,324,0,4091,528.5699999999999,High
363,1,173.7,Churn Likely,1,2,1,121,1,4092,14.549999999999983,Low
14,5,614.66,VIP,4,4,3,443,0,4093,306.03,High
193,2,865.6,Churn Likely,1,3,3,133,1,4094,394.8,High
2,1,124.2,Regular,5,2,1,521,0,4095,62.0,Medium
14,10,3738.4,VIP,4,5,5,455,0,4096,1869.4,High
26,3,1421.69,Loyal,4,4,4,444,0,4097,706.545,High
126,3,1009.6,At Risk,2,4,4,244,0,4098,480.5,High
84,2,663.61,Regular,2,3,3,233,0,4099,315.605,High
70,1,451.44,Regular,3,2,2,322,0,4100,212.02,High
182,1,105.84,Churn Likely,1,2,1,121,1,4101,16.82,Low
112,1,313.62,Regular,2,2,2,222,0,4102,134.71,High
373,1,233.45,Lost,1,2,1,121,1,4103,42.42499999999998,Medium
79,2,936.08,Regular,2,3,4,234,0,4104,452.84000000000003,High
248,1,463.95,Churn Likely,1,2,2,122,1,4105,182.675,High
231,1,225.15,Churn Likely,1,2,1,121,1,4106,66.675,Medium
70,3,459.24,Regular,3,4,2,342,0,4107,216.52,High
68,1,213.5,Regular,3,2,1,321,0,4108,93.44999999999999,High
3,16,4113.68,VIP,5,5,5,555,0,4109,2061.0400000000004,High
50,3,330.03,Loyal,3,4,2,342,0,4110,155.915,High
74,1,181.09,Regular,2,2,1,221,0,4111,76.045,High
60,1,360.16,Regular,3,2,2,322,0,4112,168.38000000000002,High
15,2,250.15,Regular,4,3,2,432,0,4113,122.675,High
3,1,90.04,Regular,5,2,1,521,0,4114,44.72,Medium
285,1,145.04999999999998,Churn Likely,1,2,1,121,1,4115,15.824999999999989,Low
3,6,813.52,VIP,5,5,3,553,0,4116,407.96,High
40,1,242.7,Regular,3,2,1,321,0,4117,113.64999999999999,High
35,1,528.08,Regular,3,2,3,323,0,4118,257.34000000000003,High
74,2,482.47,Regular,2,3,2,232,0,4119,227.035,High
17,14,3347.71,VIP,4,5,5,455,0,4120,1674.655,High
14,7,5493.46,VIP,4,5,5,455,0,4121,2746.0299999999997,High
218,1,75.66,Churn Likely,1,2,1,121,1,4122,-5.470000000000006,Low
185,1,129.49,Churn Likely,1,2,1,121,1,4123,28.045,Low
32,4,1187.66,Loyal,4,4,4,444,0,4124,588.6300000000001,High
69,1,618.59,Regular,3,2,3,323,0,4125,295.795,High
182,1,506.19,Churn Likely,1,2,3,123,1,4126,216.995,High
14,2,500.42,Regular,4,3,3,433,0,4127,248.01,High
235,1,151.85,Churn Likely,1,2,1,121,1,4128,29.224999999999994,Low
30,5,2647.59,VIP,4,4,5,445,0,4129,1319.295,High
263,1,226.21,Churn Likely,1,2,1,121,1,4130,60.805,Medium
3,2,178.96,Regular,5,3,1,531,0,4131,89.48,High
51,4,813.48,Loyal,3,4,3,343,0,4132,397.74,High
245,1,129.45,Churn Likely,1,2,1,121,1,4133,16.02499999999999,Low
80,2,810.5699999999999,Regular,2,3,3,233,0,4134,389.885,High
274,1,333.08,Churn Likely,1,2,2,122,1,4135,112.03999999999999,High
0,17,4413.1,VIP,5,5,5,555,0,4136,2211.65,High
78,1,322.8,Regular,2,2,2,222,0,4137,146.10000000000002,High
29,5,2188.05,VIP,4,4,5,445,0,4138,1089.7250000000001,High
73,2,408.63,Regular,2,3,2,232,0,4139,190.315,High
16,6,2883.1,VIP,4,5,5,455,0,4140,1440.1499999999999,High
222,2,217.9,Churn Likely,1,3,1,131,1,4141,65.14999999999999,Medium
31,4,1154.47,Loyal,4,4,4,444,0,4142,572.235,High
22,10,1680.72,VIP,4,5,4,454,0,4143,838.96,High
30,3,1257.51,Loyal,4,4,4,444,0,4144,623.655,High
105,1,231.10000000000002,Regular,2,2,1,221,0,4145,94.85000000000001,High
4,2,688.33,Regular,5,3,3,533,0,4146,343.96500000000003,High
245,1,487.51,Churn Likely,1,2,3,123,1,4147,195.055,High
177,2,833.78,At Risk,2,3,3,233,0,4148,382.09000000000003,High
